etf,holding_rank,holding_weight_pct,symbol,name,group,group_sector,group_phase,group_rank,group_score,group_pioneer_score,group_breadth_score,stock_rank_within_group,role,strength,rs189,rs63,rs21,acceleration,slow_acceleration,breakout_status
DRIV,64,0.97,QS,QuantumScape Corporation Class A,Auto/Truck Equipment Parts & Tires,Producer Manufacturing,LOSING,94,41.1,51.4,25.5,30,FOLLOWER,19.3,2.2,4.3,70.4,66.1,2.1,NONE
DRIV,66,0.96,XPEV,"XPeng, Inc. ADR Sponsored Class A",Auto Manufacturers,Consumer Durables,LOSING,70,46.0,59.9,25.1,16,FOLLOWER,6.4,3.7,5.7,8.5,2.8,2.0,NONE
DRIV,67,0.96,AMPX,Amprius Technologies Inc,Energy-Alternative/Other,Producer Manufacturing,LOSING,89,41.4,52.9,24.3,26,FOLLOWER,22.5,23.4,1.0,59.2,58.1,-22.4,NONE
DRIV,69,0.92,AEVA,"Aeva Technologies, Inc.",Auto/Truck Equipment Parts & Tires,Producer Manufacturing,LOSING,94,41.1,51.4,25.5,19,FOLLOWER,33.0,81.9,2.8,10.4,7.6,-79.0,NONE
DRIV,70,0.89,LCID,"Lucid Group, Inc.",Auto Manufacturers,Consumer Durables,LOSING,70,46.0,59.9,25.1,19,FOLLOWER,5.5,1.1,8.2,0.7,-7.5,7.1,NONE
DRIV,73,0.87,BB,BlackBerry Limited,Computer Sftwr-Security,Technology Services,EMERGING,9,70.2,78.1,58.4,18,FOLLOWER,45.9,94.8,14.8,26.4,11.6,-80.0,NONE
DRIV,74,0.82,ALGM,"Allegro MicroSystems, Inc.",Elec-Semicondctor Fablss,Electronic Technology,LOSING,45,49.9,67.6,23.2,19,FOLLOWER,35.5,77.5,10.1,8.5,-1.6,-67.5,NONE
XSD,1,3.849091,PI,"Impinj, Inc.",Elec-Semicondctor Fablss,Electronic Technology,LOSING,45,49.9,67.6,23.2,4,FOLLOWER,58.2,34.8,83.9,83.9,0.0,49.2,NONE
XSD,2,3.131826,AMBA,"Ambarella, Inc.",Elec-Semicondctor Fablss,Electronic Technology,LOSING,45,49.9,67.6,23.2,29,FOLLOWER,19.1,26.3,24.4,3.7,-20.8,-1.9,NONE
XSD,3,3.015575,NVDA,NVIDIA Corporation,Elec-Semicondctor Fablss,Electronic Technology,LOSING,45,49.9,67.6,23.2,2,FOLLOWER,64.7,62.3,35.8,76.7,40.9,-26.5,NONE
XSD,4,2.897493,MU,"Micron Technology, Inc.",Computer-Hardware/Perip,Electronic Technology,EMERGING,3,65.5,81.8,41.1,7,FOLLOWER,69.0,99.5,25.7,85.7,60.0,-73.8,NONE
XSD,5,2.852218,AMD,"Advanced Micro Devices, Inc.",Elec-Semicondctor Fablss,Electronic Technology,LOSING,45,49.9,67.6,23.2,8,FOLLOWER,53.5,96.5,25.2,39.4,14.2,-71.3,NONE
XSD,6,2.78103,SLAB,Silicon Laboratories Inc.,Elec-Semicondctor Fablss,Electronic Technology,LOSING,45,49.9,67.6,23.2,1,FOLLOWER,67.4,90.8,40.8,50.7,9.9,-50.0,BREAKOUT_WATCH
XSD,7,2.76436,QRVO,"Qorvo, Inc.",Elec-Semiconductor Mfg,Electronic Technology,LOSING,112,39.4,46.8,28.4,7,FOLLOWER,52.2,50.9,31.4,68.0,36.7,-19.5,NONE
XSD,8,2.746432,AVGO,Broadcom Inc.,Elec-Semicondctor Fablss,Electronic Technology,LOSING,45,49.9,67.6,23.2,27,FOLLOWER,23.3,26.1,12.3,23.6,11.3,-13.8,NONE
XSD,9,2.715051,CRDO,Credo Technology Group Holding Ltd.,Elec-Semicondctor Fablss,Electronic Technology,LOSING,45,49.9,67.6,23.2,6,FOLLOWER,57.3,75.7,39.1,75.2,36.1,-36.7,NONE
XSD,10,2.632914,OLED,Universal Display Corporation,Elec-Misc Products,Electronic Technology,LOSING,129,38.4,42.5,32.3,13,FOLLOWER,26.4,9.4,19.1,61.8,42.8,9.6,NONE
XSD,11,2.594835,SWKS,"Skyworks Solutions, Inc.",Elec-Semiconductor Mfg,Electronic Technology,LOSING,112,39.4,46.8,28.4,19,FOLLOWER,40.3,41.3,20.6,71.6,51.0,-20.7,NONE
XSD,12,2.554247,ADI,"Analog Devices, Inc.",Elec-Semiconductor Mfg,Electronic Technology,LOSING,112,39.4,46.8,28.4,15,FOLLOWER,45.6,78.4,22.6,38.2,15.6,-55.8,NONE
XSD,13,2.543013,TXN,Texas Instruments Incorporated,Elec-Semiconductor Mfg,Electronic Technology,LOSING,112,39.4,46.8,28.4,12,FOLLOWER,48.6,86.8,21.6,21.9,0.3,-65.2,NONE
XSD,14,2.428777,DIOD,Diodes Incorporated,Elec-Semiconductor Mfg,Electronic Technology,LOSING,112,39.4,46.8,28.4,4,FOLLOWER,59.0,94.4,21.2,77.2,56.0,-73.2,NONE
XSD,15,2.424133,ALAB,"Astera Labs, Inc.",Elec-Semicondctor Fablss,Electronic Technology,LOSING,45,49.9,67.6,23.2,10,FOLLOWER,48.0,93.8,25.8,24.7,-1.1,-68.0,NONE
XSD,16,2.394428,LSCC,Lattice Semiconductor Corporation,Elec-Semicondctor Fablss,Electronic Technology,LOSING,45,49.9,67.6,23.2,12,FOLLOWER,44.6,88.2,11.7,17.4,5.7,-76.5,NONE
XSD,17,2.380704,QCOM,QUALCOMM Incorporated,Elec-Semicondctor Fablss,Electronic Technology,LOSING,45,49.9,67.6,23.2,17,FOLLOWER,37.6,41.5,8.7,84.4,75.7,-32.8,NONE
XSD,18,2.37844,MXL,"MaxLinear, Inc.",Elec-Semicondctor Fablss,Electronic Technology,LOSING,45,49.9,67.6,23.2,15,FOLLOWER,40.9,99.4,7.0,11.1,4.2,-92.4,NONE
XSD,19,2.375378,MRVL,"Marvell Technology, Inc.",Elec-Semicondctor Fablss,Electronic Technology,LOSING,45,49.9,67.6,23.2,3,FOLLOWER,62.0,97.2,32.2,80.6,48.4,-65.1,NONE
XSD,20,2.364187,MPWR,"Monolithic Power Systems, Inc.",Elec-Semicondctor Fablss,Electronic Technology,LOSING,45,49.9,67.6,23.2,16,FOLLOWER,40.0,75.6,13.6,9.9,-3.7,-61.9,NONE
XSD,21,2.356968,SMTC,Semtech Corporation,Elec-Semicondctor Fablss,Electronic Technology,LOSING,45,49.9,67.6,23.2,5,FOLLOWER,57.8,92.1,20.8,80.6,59.8,-71.3,NONE
XSD,22,2.345446,PENG,Penguin Solutions Incorporation,Computer-Hardware/Perip,Electronic Technology,EMERGING,3,65.5,81.8,41.1,16,FOLLOWER,46.6,97.3,13.6,18.4,4.8,-83.7,NONE
XSD,23,2.328287,SITM,SiTime Corporation,Elec-Semicondctor Fablss,Electronic Technology,LOSING,45,49.9,67.6,23.2,7,FOLLOWER,54.2,94.2,15.8,67.0,51.1,-78.3,NONE
XSD,24,2.317163,INTC,Intel Corporation,Elec-Semiconductor Mfg,Electronic Technology,LOSING,112,39.4,46.8,28.4,13,FOLLOWER,47.4,97.3,13.3,41.0,27.7,-84.1,NONE
XSD,25,2.299981,MCHP,Microchip Technology Incorporated,Elec-Semiconductor Mfg,Electronic Technology,LOSING,112,39.4,46.8,28.4,18,FOLLOWER,42.8,78.6,12.4,42.1,29.6,-66.2,NONE
XSD,26,2.273922,FSLR,"First Solar, Inc.",Energy-Solar,Electronic Technology,LOSING,172,19.9,23.8,14.2,4,FOLLOWER,13.6,10.7,6.0,25.7,19.7,-4.7,NONE
XSD,27,2.226363,ALGM,"Allegro MicroSystems, Inc.",Elec-Semicondctor Fablss,Electronic Technology,LOSING,45,49.9,67.6,23.2,19,FOLLOWER,35.5,77.5,10.1,8.5,-1.6,-67.5,NONE
XSD,28,2.222678,RGTI,"Rigetti Computing, Inc.",Computer-Tech Services,Technology Services,LOSING,26,62.4,77.8,39.3,45,FOLLOWER,18.3,5.7,4.3,64.5,60.3,-1.5,NONE
XSD,29,2.170481,NXPI,NXP Semiconductors NV,Elec-Semiconductor Mfg,Electronic Technology,LOSING,112,39.4,46.8,28.4,21,FOLLOWER,37.6,57.1,7.9,35.8,27.8,-49.2,NONE
XSD,30,2.092123,CBRS,"Cerebras Systems, Inc. Class A",Packaged Software,Technology Services,LOSING,104,38.8,49.7,22.5,5,FOLLOWER,15.9,,17.4,17.0,-0.4,,NONE
XSD,31,2.075417,MTSI,"MACOM Technology Solutions Holdings, Inc.",Elec-Semiconductor Mfg,Electronic Technology,LOSING,112,39.4,46.8,28.4,6,FOLLOWER,52.5,85.7,8.7,64.9,56.2,-77.0,NONE
XSD,32,2.04609,SYNA,Synaptics Incorporated,Elec-Semicondctor Fablss,Electronic Technology,LOSING,45,49.9,67.6,23.2,23,FOLLOWER,34.2,79.2,7.7,11.9,4.3,-71.5,NONE
XSD,33,1.905347,POWI,"Power Integrations, Inc.",Elec-Semicondctor Fablss,Electronic Technology,LOSING,45,49.9,67.6,23.2,20,FOLLOWER,35.0,84.9,4.8,6.2,1.5,-80.1,NONE
XSD,34,1.905083,CRUS,"Cirrus Logic, Inc.",Elec-Semicondctor Fablss,Electronic Technology,LOSING,45,49.9,67.6,23.2,32,FOLLOWER,15.9,23.5,5.5,6.0,0.5,-17.9,NONE
XSD,35,1.827198,ON,ON Semiconductor Corporation,Elec-Semiconductor Mfg,Electronic Technology,LOSING,112,39.4,46.8,28.4,20,FOLLOWER,37.8,82.2,4.4,12.9,8.6,-77.8,NONE
XSD,36,1.76522,INDI,"indie Semiconductor, Inc. Class A",Elec-Semicondctor Fablss,Electronic Technology,LOSING,45,49.9,67.6,23.2,18,FOLLOWER,37.2,43.6,9.6,83.9,74.3,-34.0,NONE
XSD,37,1.721288,RMBS,Rambus Inc.,Elec-Semicondctor Fablss,Electronic Technology,LOSING,45,49.9,67.6,23.2,30,FOLLOWER,18.6,23.4,3.5,24.1,20.6,-19.9,NONE
XSD,38,1.717877,TE,T1 Energy Inc.,Energy-Alternative/Other,Producer Manufacturing,LOSING,89,41.4,52.9,24.3,15,FOLLOWER,35.7,55.5,0.8,69.5,68.8,-54.7,NONE
XSD,39,1.650508,WOLF,Wolfspeed Inc,Elec-Semiconductor Mfg,Electronic Technology,LOSING,112,39.4,46.8,28.4,17,FOLLOWER,44.8,72.8,1.9,84.9,83.1,-70.9,NONE
XSD,40,1.55384,NVTS,Navitas Semiconductor Corporation,Elec-Semicondctor Fablss,Electronic Technology,LOSING,45,49.9,67.6,23.2,13,FOLLOWER,43.0,76.6,1.1,69.6,68.4,-75.5,NONE
XSD,41,1.518927,KOPN,Kopin Corporation,Elec-Semiconductor Equip,Electronic Technology,LOSING,95,40.3,51.2,23.9,4,FOLLOWER,55.8,93.0,10.1,92.4,82.3,-82.9,NONE
XSD,42,1.28177,AOSL,Alpha and Omega Semiconductor Limited,Elec-Semicondctor Fablss,Electronic Technology,LOSING,45,49.9,67.6,23.2,25,FOLLOWER,25.0,61.4,2.8,2.6,-0.1,-58.6,NONE
XSD,43,0.765083,AMBQ,"Ambiq Micro, Inc.",Elec-Semicondctor Fablss,Electronic Technology,LOSING,45,49.9,67.6,23.2,14,FOLLOWER,42.8,97.3,8.9,14.9,6.0,-88.4,NONE
XSD,44,0.720792,CEVA,"CEVA, Inc.",Elec-Semicondctor Fablss,Electronic Technology,LOSING,45,49.9,67.6,23.2,24,FOLLOWER,29.3,70.7,4.1,4.7,0.6,-66.6,NONE
XSD,45,0.558572,MRAM,"Everspin Technologies, Inc.",Elec-Semiconductor Mfg,Electronic Technology,LOSING,112,39.4,46.8,28.4,9,FOLLOWER,50.6,95.5,2.2,79.2,77.0,-93.3,NONE
XSD,46,0.5069,NVEC,NVE Corporation,Electronic-Parts,Electronic Technology,LOSING,128,36.4,42.6,27.1,9,FOLLOWER,45.8,88.5,39.0,7.9,-31.1,-49.4,NONE
XSD,47,2e-06,IONQ,"IonQ, Inc.",Computer-Hardware/Perip,Electronic Technology,EMERGING,3,65.5,81.8,41.1,19,FOLLOWER,26.0,16.4,2.9,72.1,69.2,-13.4,NONE
SLX,1,,BHP,BHP Group Ltd Sponsored American Depositary Receipt Repr 2 Shs,Mining-Metal Ores,Non-Energy Minerals,LOSING,48,54.8,66.8,36.9,5,FOLLOWER,71.7,91.0,49.5,78.3,28.8,-41.5,NONE
SLX,2,,RIO,Rio Tinto plc Sponsored ADR,Mining-Metal Ores,Non-Energy Minerals,LOSING,48,54.8,66.8,36.9,10,FOLLOWER,61.0,82.1,31.4,72.7,41.3,-50.7,NONE
SLX,3,,VALE,Vale S.A. Sponsored ADR,Mining-Metal Ores,Non-Energy Minerals,LOSING,48,54.8,66.8,36.9,14,FOLLOWER,50.8,70.1,29.8,59.8,30.0,-40.3,NONE
SLX,4,,NUE,Nucor Corporation,Steel-Producers,Non-Energy Minerals,LOSING,100,46.5,50.2,40.9,3,FOLLOWER,55.5,86.2,37.7,31.0,-6.7,-48.4,NONE
SLX,5,,MT,ArcelorMittal SA ADR,Steel-Producers,Non-Energy Minerals,LOSING,100,46.5,50.2,40.9,2,FOLLOWER,73.8,91.0,57.0,69.2,12.2,-34.0,NONE
SLX,7,,STLD,"Steel Dynamics, Inc.",Steel-Producers,Non-Energy Minerals,LOSING,100,46.5,50.2,40.9,7,FOLLOWER,40.2,77.8,21.3,16.7,-4.6,-56.5,NONE
SLX,9,,PKX,POSCO Holdings Inc. Sponsored ADR,Steel-Producers,Non-Energy Minerals,LOSING,100,46.5,50.2,40.9,6,FOLLOWER,42.9,50.1,18.8,84.3,65.5,-31.3,BREAKOUT_WATCH
SLX,10,,RS,"Reliance, Inc.",Metal Products - Distributors/Fabrication,Producer Manufacturing,LOSING,80,45.4,55.6,30.2,8,FOLLOWER,51.1,76.1,41.5,22.6,-18.9,-34.6,NONE
SLX,12,,TS,Tenaris S.A. Sponsored ADR,Steel-Specialty Alloys,Non-Energy Minerals,LOSING,142,34.4,38.4,28.5,3,FOLLOWER,45.7,79.1,21.4,33.2,11.8,-57.6,NONE
SLX,18,,GGB,Gerdau S.A. Pfd Sponsored ADR Repr 1 Pfd Sh,Steel-Producers,Non-Energy Minerals,LOSING,100,46.5,50.2,40.9,4,FOLLOWER,49.8,71.0,47.9,20.0,-27.9,-23.0,NONE
SLX,20,,CLF,Cleveland-Cliffs Inc,Steel-Producers,Non-Energy Minerals,LOSING,100,46.5,50.2,40.9,9,FOLLOWER,24.5,23.3,15.9,46.4,30.4,-7.4,NONE
SLX,21,,CMC,Commercial Metals Company,Metal Products - Distributors/Fabrication,Producer Manufacturing,LOSING,80,45.4,55.6,30.2,17,FOLLOWER,32.4,43.7,21.6,36.4,14.9,-22.2,NONE
SLX,24,,TX,Ternium S.A. Sponsored ADR,Steel-Producers,Non-Energy Minerals,LOSING,100,46.5,50.2,40.9,1,FOLLOWER,74.0,84.7,67.7,78.6,10.9,-17.0,NONE
SLX,36,,WS,"Worthington Steel, Inc.",Steel-Specialty Alloys,Non-Energy Minerals,LOSING,142,34.4,38.4,28.5,6,FOLLOWER,25.7,39.0,12.8,25.7,12.9,-26.2,NONE
SLX,39,,SID,Companhia Siderurgica Nacional Sponsored ADR,Steel-Producers,Non-Energy Minerals,LOSING,100,46.5,50.2,40.9,10,FOLLOWER,21.3,6.6,11.4,65.2,53.8,4.8,NONE
XME,1,5.495755,HL,Hecla Mining Company,Mining-Gold/Silver/Gems,Non-Energy Minerals,LOSING,36,64.9,70.5,56.4,21,FOLLOWER,66.7,64.0,71.0,96.9,25.8,7.0,NONE
XME,2,5.226696,NEM,Newmont Corporation,Mining-Gold/Silver/Gems,Non-Energy Minerals,LOSING,36,64.9,70.5,56.4,7,PIONEER,80.8,77.4,77.0,95.5,18.5,-0.4,NONE
XME,3,5.195128,CDE,"Coeur Mining, Inc.",Mining-Gold/Silver/Gems,Non-Energy Minerals,LOSING,36,64.9,70.5,56.4,27,FOLLOWER,63.6,68.0,59.5,96.6,37.1,-8.5,NONE
XME,4,5.053315,RGLD,"Royal Gold, Inc.",Mining-Gold/Silver/Gems,Non-Energy Minerals,LOSING,36,64.9,70.5,56.4,14,PIONEER,73.6,70.4,82.1,94.5,12.4,11.7,NONE
XME,5,4.987342,UEC,Uranium Energy Corp.,Mining-Metal Ores,Non-Energy Minerals,LOSING,48,54.8,66.8,36.9,23,FOLLOWER,41.1,35.3,22.4,92.8,70.4,-12.9,NONE
XME,6,4.665792,FCX,"Freeport-McMoRan, Inc.",Mining-Metal Ores,Non-Energy Minerals,LOSING,48,54.8,66.8,36.9,2,LEADER,81.0,92.1,70.9,89.5,18.6,-21.2,NONE
XME,7,4.335666,LEU,Centrus Energy Corp. Class A,Energy-Alternative/Other,Producer Manufacturing,LOSING,89,41.4,52.9,24.3,31,FOLLOWER,18.3,7.7,23.3,30.4,7.1,15.6,NONE
XME,8,4.259875,HCC,"Warrior Met Coal, Inc.",Energy-Coal,Energy Minerals,EMERGING,11,67.8,77.2,53.8,3,FOLLOWER,71.3,75.7,47.4,95.9,48.5,-28.3,NONE
XME,9,4.186419,CNR,"Core Natural Resources, Inc.",Energy-Coal,Energy Minerals,EMERGING,11,67.8,77.2,53.8,4,FOLLOWER,69.9,70.6,64.3,93.1,28.8,-6.3,BREAKOUT_WATCH
XME,10,3.978721,MP,MP Materials Corp Class A,Mining-Metal Ores,Non-Energy Minerals,LOSING,48,54.8,66.8,36.9,30,FOLLOWER,32.7,23.0,11.1,94.6,83.5,-11.9,NONE
XME,11,3.7939,BTU,Peabody Energy Corporation,Energy-Coal,Energy Minerals,EMERGING,11,67.8,77.2,53.8,7,FOLLOWER,54.8,49.2,48.6,96.7,48.1,-0.6,BREAKOUT_WATCH
XME,12,3.789127,NUE,Nucor Corporation,Steel-Producers,Non-Energy Minerals,LOSING,100,46.5,50.2,40.9,3,FOLLOWER,55.5,86.2,37.7,31.0,-6.7,-48.4,NONE
XME,13,3.72429,RS,"Reliance, Inc.",Metal Products - Distributors/Fabrication,Producer Manufacturing,LOSING,80,45.4,55.6,30.2,8,FOLLOWER,51.1,76.1,41.5,22.6,-18.9,-34.6,NONE
XME,14,3.54759,CLF,Cleveland-Cliffs Inc,Steel-Producers,Non-Energy Minerals,LOSING,100,46.5,50.2,40.9,9,FOLLOWER,24.5,23.3,15.9,46.4,30.4,-7.4,NONE
XME,15,3.482889,CMC,Commercial Metals Company,Metal Products - Distributors/Fabrication,Producer Manufacturing,LOSING,80,45.4,55.6,30.2,17,FOLLOWER,32.4,43.7,21.6,36.4,14.9,-22.2,NONE
XME,16,3.352687,USAR,"USA Rare Earth, Inc. Class A",Mining-Metal Ores,Non-Energy Minerals,LOSING,48,54.8,66.8,36.9,17,FOLLOWER,48.3,79.5,4.1,88.3,84.1,-75.3,NONE
XME,17,3.313322,STLD,"Steel Dynamics, Inc.",Steel-Producers,Non-Energy Minerals,LOSING,100,46.5,50.2,40.9,7,FOLLOWER,40.2,77.8,21.3,16.7,-4.6,-56.5,NONE
XME,18,3.037281,MTRN,Materion Corporation,Metal Products - Distributors/Fabrication,Producer Manufacturing,LOSING,80,45.4,55.6,30.2,3,FOLLOWER,71.0,94.2,55.6,79.5,23.8,-38.6,NONE
XME,19,2.989829,CENX,Century Aluminum Company,Metal Products - Distributors/Fabrication,Producer Manufacturing,LOSING,80,45.4,55.6,30.2,6,FOLLOWER,52.7,86.4,7.6,57.0,49.5,-78.8,NONE
XME,20,2.908489,AA,Alcoa Corporation,Mining-Metal Ores,Non-Energy Minerals,LOSING,48,54.8,66.8,36.9,25,FOLLOWER,40.2,60.4,5.1,77.5,72.4,-55.3,NONE
XME,21,2.587259,AMR,"Alpha Metallurgical Resources, Inc.",Energy-Coal,Energy Minerals,EMERGING,11,67.8,77.2,53.8,2,LEADER,76.7,81.2,63.3,99.4,36.1,-17.9,BREAKOUT_NOW
XME,22,2.454972,HYMC,Hycroft Mining Holding Corporation Class A,Mining-Gold/Silver/Gems,Non-Energy Minerals,LOSING,36,64.9,70.5,56.4,40,FOLLOWER,55.9,96.7,7.5,88.6,81.1,-89.2,NONE
XME,23,2.118171,KALU,Kaiser Aluminum Corporation,Metal Products - Distributors/Fabrication,Producer Manufacturing,LOSING,80,45.4,55.6,30.2,5,FOLLOWER,53.8,89.5,18.1,41.9,23.8,-71.4,NONE
XME,24,1.822867,IE,Ivanhoe Electric Inc.,Mining-Metal Ores,Non-Energy Minerals,LOSING,48,54.8,66.8,36.9,34,FOLLOWER,30.4,17.5,12.5,89.4,76.9,-5.0,NONE
XME,25,1.356499,MUX,McEwen Inc.,Mining-Gold/Silver/Gems,Non-Energy Minerals,LOSING,36,64.9,70.5,56.4,55,FOLLOWER,45.6,51.7,25.7,85.8,60.0,-25.9,NONE
XME,26,0.856762,SXC,"SunCoke Energy, Inc.",Energy-Coal,Energy Minerals,EMERGING,11,67.8,77.2,53.8,1,LEADER,80.7,88.9,67.0,91.1,24.1,-22.0,BREAKOUT_WATCH
XME,27,0.836159,UAMY,United States Antimony Corporation,Mining-Metal Ores,Non-Energy Minerals,LOSING,48,54.8,66.8,36.9,44,FOLLOWER,15.0,16.6,2.0,27.3,25.3,-14.6,NONE
XME,28,0.802672,CMP,"Compass Minerals International, Inc.",Chemicals-Basic,Process Industries,LOSING,137,32.5,39.5,21.9,5,FOLLOWER,30.8,73.5,8.6,6.1,-2.4,-64.9,NONE
XME,29,0.711894,CTGO,Contango Silver & Gold Inc.,Mining-Gold/Silver/Gems,Non-Energy Minerals,LOSING,36,64.9,70.5,56.4,66,FOLLOWER,38.4,17.0,37.2,92.5,55.4,20.2,NONE
XME,30,0.653097,DC,Dakota Gold Corp,Mining-Gold/Silver/Gems,Non-Energy Minerals,LOSING,36,64.9,70.5,56.4,29,FOLLOWER,63.4,73.8,46.7,95.3,48.6,-27.2,NONE
XME,31,0.605671,IDR,Idaho Strategic Resources Inc,Mining-Gold/Silver/Gems,Non-Energy Minerals,LOSING,36,64.9,70.5,56.4,71,FOLLOWER,31.5,20.5,16.8,84.8,68.1,-3.8,NONE
XME,32,0.588916,METC,"Ramaco Resources, Inc. Class A",Energy-Coal,Energy Minerals,EMERGING,11,67.8,77.2,53.8,9,FOLLOWER,37.1,22.9,17.4,98.7,81.3,-5.5,BREAKOUT_NOW
XME,33,0.587463,URG,Ur-Energy Inc.,Mining-Metal Ores,Non-Energy Minerals,LOSING,48,54.8,66.8,36.9,22,FOLLOWER,41.6,50.4,14.3,85.5,71.2,-36.1,NONE
XME,34,0.580991,RYZ,Ryerson Holding Corporation,Metal Products - Distributors/Fabrication,Producer Manufacturing,LOSING,80,45.4,55.6,30.2,19,FOLLOWER,29.0,49.7,23.5,12.2,-11.4,-26.2,NONE
XME,35,0.54502,WS,"Worthington Steel, Inc.",Steel-Specialty Alloys,Non-Energy Minerals,LOSING,142,34.4,38.4,28.5,6,FOLLOWER,25.7,39.0,12.8,25.7,12.9,-26.2,NONE
XME,36,0.430351,ABAT,American Battery Technology Co.,Mining-Metal Ores,Non-Energy Minerals,LOSING,48,54.8,66.8,36.9,37,FOLLOWER,28.8,11.3,9.0,93.7,84.7,-2.3,BREAKOUT_WATCH
XME,37,0.388047,MTUS,Metallus Inc.,Steel-Specialty Alloys,Non-Energy Minerals,LOSING,142,34.4,38.4,28.5,4,FOLLOWER,42.5,54.8,38.4,31.0,-7.4,-16.3,NONE
XME,38,0.34135,LTBR,Lightbridge Corporation,Energy-Alternative/Other,Producer Manufacturing,LOSING,89,41.4,52.9,24.3,36,FOLLOWER,7.9,2.9,5.4,14.3,8.9,2.5,NONE
XME,39,0.338478,ALOY,REalloys Inc.,Mining-Metal Ores,Non-Energy Minerals,LOSING,48,54.8,66.8,36.9,11,FOLLOWER,57.7,87.4,28.1,87.0,59.0,-59.4,NONE
IAI,1,,GS,"Goldman Sachs Group, Inc.",Banks-Money Center,Finance,LOSING,58,58.5,65.1,48.7,20,FOLLOWER,53.3,67.0,34.6,50.8,16.2,-32.4,NONE
IAI,2,,MS,Morgan Stanley,Banks-Money Center,Finance,LOSING,58,58.5,65.1,48.7,12,FOLLOWER,62.7,68.5,46.5,53.6,7.1,-21.9,NONE
IAI,3,,SCHW,Charles Schwab Corp,Finance-Invest Bnk/Bkrs,Finance,LOSING,31,63.9,73.7,49.2,10,FOLLOWER,69.9,60.5,86.0,64.2,-21.9,25.5,NONE
IAI,4,,HOOD,"Robinhood Markets, Inc. Class A",Finance-Invest Bnk/Bkrs,Finance,LOSING,31,63.9,73.7,49.2,14,FOLLOWER,52.7,14.8,75.3,89.6,14.3,60.5,NONE
IAI,5,,ICE,"Intercontinental Exchange, Inc.",Financial Svcs-Specialty,Finance,LOSING,75,54.0,57.3,49.0,13,FOLLOWER,56.4,40.4,66.9,66.1,-0.8,26.5,NONE
IAI,6,,MCO,Moody's Corporation,Financial Svcs-Specialty,Finance,LOSING,75,54.0,57.3,49.0,10,FOLLOWER,57.7,41.1,62.4,67.1,4.8,21.3,NONE
IAI,7,,CME,CME Group Inc. Class A,Financial Svcs-Specialty,Finance,LOSING,75,54.0,57.3,49.0,11,FOLLOWER,57.7,41.9,67.0,69.3,2.3,25.1,BREAKOUT_WATCH
IAI,8,,SPGI,"S&P Global, Inc.",Financial Svcs-Specialty,Finance,LOSING,75,54.0,57.3,49.0,25,FOLLOWER,45.8,26.0,59.8,68.0,8.2,33.8,NONE
IAI,9,,NDAQ,"Nasdaq, Inc.",Financial Svcs-Specialty,Finance,LOSING,75,54.0,57.3,49.0,8,FOLLOWER,59.3,48.7,57.4,64.3,6.9,8.7,NONE
IAI,10,,IBKR,"Interactive Brokers Group, Inc. Class A",Finance-Invest Bnk/Bkrs,Finance,LOSING,31,63.9,73.7,49.2,4,LEADER,76.8,83.8,63.9,77.5,13.6,-19.9,BREAKOUT_WATCH
IAI,11,,MSCI,MSCI Inc. Class A,Financial Svcs-Specialty,Finance,LOSING,75,54.0,57.3,49.0,32,FOLLOWER,34.9,37.9,20.9,44.9,24.0,-16.9,NONE
IAI,12,,COIN,"Coinbase Global, Inc. Class A",Finance - Crypto/Blockchain,Technology Services,LOSING,57,49.6,65.4,25.9,8,FOLLOWER,40.4,9.3,49.7,93.3,43.7,40.4,NONE
IAI,14,,RJF,"Raymond James Financial, Inc.",Finance-Invest Bnk/Bkrs,Finance,LOSING,31,63.9,73.7,49.2,8,FOLLOWER,71.0,55.1,84.3,52.9,-31.4,29.2,NONE
IAI,15,,LPLA,LPL Financial Holdings Inc.,Finance-Invest Bnk/Bkrs,Finance,LOSING,31,63.9,73.7,49.2,11,FOLLOWER,66.3,41.7,92.1,64.5,-27.7,50.4,NONE
IAI,16,,TW,"Tradeweb Markets, Inc. Class A",Financial Svcs-Specialty,Finance,LOSING,75,54.0,57.3,49.0,21,FOLLOWER,49.1,33.9,59.4,70.6,11.2,25.5,NONE
IAI,17,,SF,Stifel Financial Corp,Finance-Invest Bnk/Bkrs,Finance,LOSING,31,63.9,73.7,49.2,15,FOLLOWER,50.0,35.4,77.0,33.0,-44.0,41.6,NONE
IAI,18,,EVR,Evercore Inc. Class A,Finance-Invest Bnk/Bkrs,Finance,LOSING,31,63.9,73.7,49.2,29,FOLLOWER,17.4,23.2,14.2,11.0,-3.2,-9.0,NONE
IAI,19,,FDS,FactSet Research Systems Inc.,Comml Svcs-Market Rsrch,Technology Services,EMERGING,2,70.5,82.1,53.1,3,PIONEER,65.6,54.5,76.5,88.4,11.9,22.0,BREAKOUT_NOW
IAI,20,,JEF,Jefferies Financial Group Inc.,Finance-Invest Bnk/Bkrs,Finance,LOSING,31,63.9,73.7,49.2,21,FOLLOWER,34.6,26.6,38.1,31.4,-6.8,11.6,NONE
IAI,21,,SNEX,StoneX Group Inc.,Finance-Invest Bnk/Bkrs,Finance,LOSING,31,63.9,73.7,49.2,19,FOLLOWER,40.0,89.8,20.8,10.7,-10.1,-69.0,NONE
