ticker,metric,period,current,revision_7d,source,fetched_at,record_type,up_7d,down_7d,up_30d,down_30d,revision_breadth_30d_pct,low,high,estimate_growth_pct
ACMR,revenue,0y,1156579790.0,0.2832,yfinance,2026-07-22T12:20:48.089065Z,,,,,,,,,
ACMR,revenue,+1y,1455226050.0,0.2582,yfinance,2026-07-22T12:20:48.089065Z,,,,,,,,,
ACN,eps,0q,3.17936,0.0493,yfinance,2026-07-22T12:20:48.089065Z,,,,,,,,,
ACN,eps,+1q,3.99114,0.012999999,yfinance,2026-07-22T12:20:48.089065Z,,,,,,,,,
ACN,eps,0y,13.86273,0.0721,yfinance,2026-07-22T12:20:48.089065Z,,,,,,,,,
ACN,eps,+1y,14.67195,0.0584,yfinance,2026-07-22T12:20:48.089065Z,,,,,,,,,
ACN,revenue,0q,18040260700.0,0.0252,yfinance,2026-07-22T12:20:48.089065Z,,,,,,,,,
ACN,revenue,+1q,19415099380.0,0.0359,yfinance,2026-07-22T12:20:48.089065Z,,,,,,,,,
ACN,revenue,0y,73564426740.0,0.0559,yfinance,2026-07-22T12:20:48.089065Z,,,,,,,,,
ACN,revenue,+1y,76627752480.0,0.0416,yfinance,2026-07-22T12:20:48.089065Z,,,,,,,,,
ACNB,eps,0q,1.375,0.09689999,yfinance,2026-07-22T12:20:48.089065Z,,,,,,,,,
ACNB,eps,+1q,1.385,-0.0352,yfinance,2026-07-22T12:20:48.089065Z,,,,,,,,,
ACNB,eps,0y,5.4,0.060100004,yfinance,2026-07-22T12:20:48.089065Z,,,,,,,,,
ACNB,eps,+1y,5.4775,0.014400001,yfinance,2026-07-22T12:20:48.089065Z,,,,,,,,,
ACNB,revenue,0q,42273000.0,0.0665,yfinance,2026-07-22T12:20:48.089065Z,,,,,,,,,
ACNB,revenue,+1q,42728670.0,0.054,yfinance,2026-07-22T12:20:48.089065Z,,,,,,,,,
ACNB,revenue,0y,167801330.0,0.1015,yfinance,2026-07-22T12:20:48.089065Z,,,,,,,,,
ACNB,revenue,+1y,171738000.0,0.0235,yfinance,2026-07-22T12:20:48.089065Z,,,,,,,,,
ACP,revenue,0q,0.0,,yfinance,2026-07-22T12:20:48.089065Z,,,,,,,,,
ACP,revenue,+1q,0.0,,yfinance,2026-07-22T12:20:48.089065Z,,,,,,,,,
ACP,revenue,0y,0.0,,yfinance,2026-07-22T12:20:48.089065Z,,,,,,,,,
ACP,revenue,+1y,0.0,,yfinance,2026-07-22T12:20:48.089065Z,,,,,,,,,
ACT,eps,0q,1.18736,0.0325,yfinance,2026-07-22T12:20:48.089065Z,,,,,,,,,
ACT,eps,+1q,1.18281,0.0561,yfinance,2026-07-22T12:20:48.089065Z,,,,,,,,,
ACT,eps,0y,4.74823,0.03,yfinance,2026-07-22T12:20:48.089065Z,,,,,,,,,
ACT,eps,+1y,4.9239,0.037,yfinance,2026-07-22T12:20:48.089065Z,,,,,,,,,
ACT,revenue,0q,315814000.0,0.0358,yfinance,2026-07-22T12:20:48.089065Z,,,,,,,,,
ACT,revenue,+1q,319185330.0,0.0248,yfinance,2026-07-22T12:20:48.089065Z,,,,,,,,,
ACT,revenue,0y,1265730670.0,0.0242,yfinance,2026-07-22T12:20:48.089065Z,,,,,,,,,
ACT,revenue,+1y,1282111000.0,0.0128999995,yfinance,2026-07-22T12:20:48.089065Z,,,,,,,,,
ACVA,eps,0q,0.05009,-0.303,yfinance,2026-07-22T12:20:48.089065Z,,,,,,,,,
ACVA,eps,+1q,0.07542,0.1567,yfinance,2026-07-22T12:20:48.089065Z,,,,,,,,,
ACVA,eps,0y,0.19696,0.12550001,yfinance,2026-07-22T12:20:48.089065Z,,,,,,,,,
ACVA,eps,+1y,0.33299,0.6906,yfinance,2026-07-22T12:20:48.089065Z,,,,,,,,,
ACVA,revenue,0q,214888600.0,0.1094,yfinance,2026-07-22T12:20:48.089065Z,,,,,,,,,
ACVA,revenue,+1q,223743000.0,0.121199995,yfinance,2026-07-22T12:20:48.089065Z,,,,,,,,,
ACVA,revenue,0y,851063940.0,0.1204,yfinance,2026-07-22T12:20:48.089065Z,,,,,,,,,
ACVA,revenue,+1y,951598040.0,0.1181,yfinance,2026-07-22T12:20:48.089065Z,,,,,,,,,
AD,eps,0q,0.625,0.7361,yfinance,2026-07-22T12:20:48.089065Z,,,,,,,,,
AD,eps,+1q,2.15,5.7778,yfinance,2026-07-22T12:20:48.089065Z,,,,,,,,,
AD,eps,0y,5.015,7.9554,yfinance,2026-07-22T12:20:48.089065Z,,,,,,,,,
AD,eps,+1y,0.91,,yfinance,2026-07-22T12:20:48.089065Z,,,,,,,,,
AD,revenue,0q,52502830.0,-0.94269997,yfinance,2026-07-22T12:20:48.089065Z,,,,,,,,,
AD,revenue,+1q,50520260.0,0.0722,yfinance,2026-07-22T12:20:48.089065Z,,,,,,,,,
AD,revenue,0y,203188080.0,0.2469,yfinance,2026-07-22T12:20:48.089065Z,,,,,,,,,
AD,revenue,+1y,193018290.0,-0.050100002,yfinance,2026-07-22T12:20:48.089065Z,,,,,,,,,
ADAM,eps,0q,0.24768,0.1258,yfinance,2026-07-22T12:20:48.089065Z,,,,,,,,,
ADAM,eps,+1q,0.25676,0.0698,yfinance,2026-07-22T12:20:48.089065Z,,,,,,,,,
ADAM,eps,0y,1.08693,0.22129999,yfinance,2026-07-22T12:20:48.089065Z,,,,,,,,,
ADAM,eps,+1y,1.12495,0.035,yfinance,2026-07-22T12:20:48.089065Z,,,,,,,,,
ADAM,revenue,0q,50470750.0,0.3848,yfinance,2026-07-22T12:20:48.089065Z,,,,,,,,,
ADAM,revenue,+1q,51397500.0,0.4048,yfinance,2026-07-22T12:20:48.089065Z,,,,,,,,,
ADAM,revenue,0y,200543000.0,0.3432,yfinance,2026-07-22T12:20:48.089065Z,,,,,,,,,
ADAM,revenue,+1y,217540000.0,0.0848,yfinance,2026-07-22T12:20:48.089065Z,,,,,,,,,
ADBE,eps,0q,6.0792,0.1449,yfinance,2026-07-22T12:20:48.089065Z,,,,,,,,,
ADBE,eps,+1q,6.31783,0.1487,yfinance,2026-07-22T12:20:48.089065Z,,,,,,,,,
ADBE,eps,0y,24.4211,0.16620001,yfinance,2026-07-22T12:20:48.089065Z,,,,,,,,,
ADBE,eps,+1y,27.52886,0.1273,yfinance,2026-07-22T12:20:48.089065Z,,,,,,,,,
ADBE,revenue,0q,6695163470.0,0.1181,yfinance,2026-07-22T12:20:48.089065Z,,,,,,,,,
ADBE,revenue,+1q,6831865660.0,0.103,yfinance,2026-07-22T12:20:48.089065Z,,,,,,,,,
ADBE,revenue,0y,26521999030.0,0.1158,yfinance,2026-07-22T12:20:48.089065Z,,,,,,,,,
ADBE,revenue,+1y,28917145750.0,0.090299994,yfinance,2026-07-22T12:20:48.089065Z,,,,,,,,,
ADC,eps,0q,0.47328,0.038599998,yfinance,2026-07-22T12:20:48.089065Z,,,,,,,,,
ADC,eps,+1q,0.47008,0.0047,yfinance,2026-07-22T12:20:48.089065Z,,,,,,,,,
ADC,eps,0y,1.9214,0.0507,yfinance,2026-07-22T12:20:48.089065Z,,,,,,,,,
ADC,eps,+1y,1.93099,0.005,yfinance,2026-07-22T12:20:48.089065Z,,,,,,,,,
ADC,revenue,0q,206910420.0,0.17879999,yfinance,2026-07-22T12:20:48.089065Z,,,,,,,,,
ADC,revenue,+1q,213273590.0,0.16399999,yfinance,2026-07-22T12:20:48.089065Z,,,,,,,,,
ADC,revenue,0y,841457040.0,0.1713,yfinance,2026-07-22T12:20:48.089065Z,,,,,,,,,
ADC,revenue,+1y,951075910.0,0.1303,yfinance,2026-07-22T12:20:48.089065Z,,,,,,,,,
ADEA,eps,0q,0.308,0.23200001,yfinance,2026-07-22T12:20:48.089065Z,,,,,,,,,
ADEA,eps,+1q,0.34675,0.2384,yfinance,2026-07-22T12:20:48.089065Z,,,,,,,,,
ADEA,eps,0y,1.42025,-0.1392,yfinance,2026-07-22T12:20:48.089065Z,,,,,,,,,
ADEA,eps,+1y,1.54825,0.090100005,yfinance,2026-07-22T12:20:48.089065Z,,,,,,,,,
ADEA,revenue,0q,96787000.0,0.1289,yfinance,2026-07-22T12:20:48.089065Z,,,,,,,,,
ADEA,revenue,+1q,104378250.0,0.19510001,yfinance,2026-07-22T12:20:48.089065Z,,,,,,,,,
ADEA,revenue,0y,417060000.0,-0.0594,yfinance,2026-07-22T12:20:48.089065Z,,,,,,,,,
ADEA,revenue,+1y,447498750.0,0.073,yfinance,2026-07-22T12:20:48.089065Z,,,,,,,,,
ADI,eps,0q,3.31949,0.6193,yfinance,2026-07-22T12:20:48.089065Z,,,,,,,,,
ADI,eps,+1q,3.52064,0.5578,yfinance,2026-07-22T12:20:48.089065Z,,,,,,,,,
ADI,eps,0y,12.39947,0.59169996,yfinance,2026-07-22T12:20:48.089065Z,,,,,,,,,
ADI,eps,+1y,14.99844,0.20959999,yfinance,2026-07-22T12:20:48.089065Z,,,,,,,,,
ADI,revenue,0q,3915076520.0,0.35919997,yfinance,2026-07-22T12:20:48.089065Z,,,,,,,,,
ADI,revenue,+1q,4066179350.0,0.32189998,yfinance,2026-07-22T12:20:48.089065Z,,,,,,,,,
ADI,revenue,0y,14786136720.0,0.3418,yfinance,2026-07-22T12:20:48.089065Z,,,,,,,,,
ADI,revenue,+1y,17013987519.0,0.1507,yfinance,2026-07-22T12:20:48.089065Z,,,,,,,,,
ADM,eps,0q,1.3351,0.4356,yfinance,2026-07-22T12:20:48.089065Z,,,,,,,,,
ADM,eps,+1q,1.29019,0.40240002,yfinance,2026-07-22T12:20:48.089065Z,,,,,,,,,
ADM,eps,0y,4.68855,0.3669,yfinance,2026-07-22T12:20:48.089065Z,,,,,,,,,
ADM,eps,+1y,5.4139,0.1547,yfinance,2026-07-22T12:20:48.089065Z,,,,,,,,,
ADM,revenue,0q,22748472610.0,0.0748,yfinance,2026-07-22T12:20:48.089065Z,,,,,,,,,
ADM,revenue,+1q,22246948670.0,0.092,yfinance,2026-07-22T12:20:48.089065Z,,,,,,,,,
ADM,revenue,0y,85231937930.0,0.0618,yfinance,2026-07-22T12:20:48.089065Z,,,,,,,,,
ADM,revenue,+1y,88643060980.0,0.04,yfinance,2026-07-22T12:20:48.089065Z,,,,,,,,,
ADNT,eps,0q,0.56676,0.2595,yfinance,2026-07-22T12:20:48.089065Z,,,,,,,,,
ADNT,eps,+1q,0.71122,0.3677,yfinance,2026-07-22T12:20:48.089065Z,,,,,,,,,
ADNT,eps,0y,2.15307,0.115600005,yfinance,2026-07-22T12:20:48.089065Z,,,,,,,,,
ADNT,eps,+1y,3.27641,0.52169997,yfinance,2026-07-22T12:20:48.089065Z,,,,,,,,,
ADNT,revenue,0q,3714136890.0,-0.0072000003,yfinance,2026-07-22T12:20:48.089065Z,,,,,,,,,
ADNT,revenue,+1q,3633695350.0,-0.0147,yfinance,2026-07-22T12:20:48.089065Z,,,,,,,,,
ADNT,revenue,0y,14850318340.0,0.0217,yfinance,2026-07-22T12:20:48.089065Z,,,,,,,,,
ADNT,revenue,+1y,15075814920.0,0.0152,yfinance,2026-07-22T12:20:48.089065Z,,,,,,,,,
ADP,eps,0q,2.59887,0.1499,yfinance,2026-07-22T12:20:48.089065Z,,,,,,,,,
ADP,eps,+1q,2.75452,0.1062,yfinance,2026-07-22T12:20:48.089065Z,,,,,,,,,
ADP,eps,0y,11.07486,0.106400006,yfinance,2026-07-22T12:20:48.089065Z,,,,,,,,,
ADP,eps,+1y,12.19638,0.1013,yfinance,2026-07-22T12:20:48.089065Z,,,,,,,,,
ADP,revenue,0q,5439967110.0,0.061100002,yfinance,2026-07-22T12:20:48.089065Z,,,,,,,,,
ADP,revenue,+1q,5477709610.0,0.0585,yfinance,2026-07-22T12:20:48.089065Z,,,,,,,,,
ADP,revenue,0y,21827665560.0,0.0616,yfinance,2026-07-22T12:20:48.089065Z,,,,,,,,,
ADP,revenue,+1y,23109097030.0,0.0587,yfinance,2026-07-22T12:20:48.089065Z,,,,,,,,,
ADSE,revenue,0q,0.0,,yfinance,2026-07-22T12:20:48.089065Z,,,,,,,,,
ADSE,revenue,+1q,0.0,,yfinance,2026-07-22T12:20:48.089065Z,,,,,,,,,
ADSE,revenue,0y,0.0,,yfinance,2026-07-22T12:20:48.089065Z,,,,,,,,,
ADSE,revenue,+1y,0.0,,yfinance,2026-07-22T12:20:48.089065Z,,,,,,,,,
ADSK,eps,0q,3.11815,0.1901,yfinance,2026-07-22T12:20:48.089065Z,,,,,,,,,
ADSK,eps,+1q,3.14883,0.17930001,yfinance,2026-07-22T12:20:48.089065Z,,,,,,,,,
ADSK,eps,0y,12.61448,0.2094,yfinance,2026-07-22T12:20:48.089065Z,,,,,,,,,
ADSK,eps,+1y,14.25979,0.1304,yfinance,2026-07-22T12:20:48.089065Z,,,,,,,,,
ADSK,revenue,0q,2010680170.0,0.14050001,yfinance,2026-07-22T12:20:48.089065Z,,,,,,,,,
ADSK,revenue,+1q,2079410340.0,0.122200005,yfinance,2026-07-22T12:20:48.089065Z,,,,,,,,,
ADSK,revenue,0y,8197150320.0,0.1375,yfinance,2026-07-22T12:20:48.089065Z,,,,,,,,,
ADSK,revenue,+1y,9056542120.0,0.10479999,yfinance,2026-07-22T12:20:48.089065Z,,,,,,,,,
ADTN,eps,0q,,,yfinance,2026-07-22T12:36:44.305953Z,revision_breadth,,,,,,,,
ADTN,eps,+1q,,,yfinance,2026-07-22T12:36:44.305953Z,revision_breadth,,,,,,,,
ADTN,eps,0y,,,yfinance,2026-07-22T12:36:44.305953Z,revision_breadth,,,,,,,,
ADTN,eps,+1y,,,yfinance,2026-07-22T12:36:44.305953Z,revision_breadth,,,,,,,,
ADTN,eps,0q,0.12833,,yfinance,2026-07-22T12:36:44.305953Z,estimate_level,,,,,,0.12,0.14,0.0
ADTN,eps,+1q,0.14667,,yfinance,2026-07-22T12:36:44.305953Z,estimate_level,,,,,,0.12,0.16,193.33999
ADTN,eps,0y,0.56571,,yfinance,2026-07-22T12:36:44.305953Z,estimate_level,,,,,,0.5,0.61,145.96001
ADTN,eps,+1y,0.76,,yfinance,2026-07-22T12:36:44.305953Z,estimate_level,,,,,,0.65,0.91,34.34
ADTN,revenue,0q,293425710.0,,yfinance,2026-07-22T12:36:44.305953Z,estimate_level,,,,,,291500000.0,295000000.0,10.7
ADTN,revenue,+1q,300339290.0,,yfinance,2026-07-22T12:36:44.305953Z,estimate_level,,,,,,296414000.0,305000000.0,7.48
ADTN,revenue,0y,1185489880.0,,yfinance,2026-07-22T12:36:44.305953Z,estimate_level,,,,,,1174125000.0,1195000000.0,9.38
ADTN,revenue,+1y,1291809290.0,,yfinance,2026-07-22T12:36:44.305953Z,estimate_level,,,,,,1274631000.0,1301900000.0,8.9700006
ADUR,eps,0q,,,yfinance,2026-07-22T12:36:44.305953Z,revision_breadth,,,,,,,,
ADUR,eps,+1q,,,yfinance,2026-07-22T12:36:44.305953Z,revision_breadth,,,,,,,,
ADUR,eps,0y,,,yfinance,2026-07-22T12:36:44.305953Z,revision_breadth,,,,,,,,
ADUR,eps,+1y,,,yfinance,2026-07-22T12:36:44.305953Z,revision_breadth,,,,,,,,
ADUR,eps,0q,-0.13333,,yfinance,2026-07-22T12:36:44.305953Z,estimate_level,,,,,,-0.17,-0.11,-4.16
ADUR,eps,+1q,-0.12,,yfinance,2026-07-22T12:36:44.305953Z,estimate_level,,,,,,-0.12,-0.12,41.459998
ADUR,eps,0y,-0.62667,,yfinance,2026-07-22T12:36:44.305953Z,estimate_level,,,,,,-0.72,-0.58,-40.510000000000005
ADUR,eps,+1y,-0.45333,,yfinance,2026-07-22T12:36:44.305953Z,estimate_level,,,,,,-0.5,-0.4,27.66
ADUR,revenue,0q,65000.0,,yfinance,2026-07-22T12:36:44.305953Z,estimate_level,,,,,,55000.0,75000.0,-12.95
ADUR,revenue,+1q,492900.0,,yfinance,2026-07-22T12:36:44.305953Z,estimate_level,,,,,,100000.0,885800.0,
ADUR,revenue,0y,219000.0,,yfinance,2026-07-22T12:36:44.305953Z,estimate_level,,,,,,167000.0,293000.0,-5.2800003
ADUR,revenue,+1y,4464100.0,,yfinance,2026-07-22T12:36:44.305953Z,estimate_level,,,,,,750000.0,8178210.0,19.384
ADV,eps,0q,,,yfinance,2026-07-22T12:36:44.305953Z,revision_breadth,,,,,,,,
ADV,eps,+1q,,,yfinance,2026-07-22T12:36:44.305953Z,revision_breadth,,,,,,,,
ADV,eps,0y,,,yfinance,2026-07-22T12:36:44.305953Z,revision_breadth,,,,,,,,
ADV,eps,+1y,,,yfinance,2026-07-22T12:36:44.305953Z,revision_breadth,,,,,,,,
ADV,eps,0q,1.51,,yfinance,2026-07-22T12:36:44.305953Z,estimate_level,,,,,,1.51,1.51,2.3981
ADV,eps,+1q,2.32,,yfinance,2026-07-22T12:36:44.305953Z,estimate_level,,,,,,2.32,2.32,26.72
ADV,eps,0y,4.71,,yfinance,2026-07-22T12:36:44.305953Z,estimate_level,,,,,,4.71,4.71,2.4122999
ADV,eps,+1y,9.34,,yfinance,2026-07-22T12:36:44.305953Z,estimate_level,,,,,,9.34,9.34,98.300004
ADV,revenue,0q,887300000.0,,yfinance,2026-07-22T12:36:44.305953Z,estimate_level,,,,,,887300000.0,887300000.0,1.5599999999999998
ADV,revenue,+1q,915700000.0,,yfinance,2026-07-22T12:36:44.305953Z,estimate_level,,,,,,915700000.0,915700000.0,0.08
ADV,revenue,0y,3577256480.0,,yfinance,2026-07-22T12:36:44.305953Z,estimate_level,,,,,,3554512960.0,3600000000.0,0.98
ADV,revenue,+1y,3599001280.0,,yfinance,2026-07-22T12:36:44.305953Z,estimate_level,,,,,,3554602570.0,3643400000.0,0.61000003
ADX,revenue,0q,0.0,,yfinance,2026-07-22T12:36:44.305953Z,estimate_level,,,,,,0.0,0.0,
ADX,revenue,+1q,0.0,,yfinance,2026-07-22T12:36:44.305953Z,estimate_level,,,,,,0.0,0.0,
ADX,revenue,0y,0.0,,yfinance,2026-07-22T12:36:44.305953Z,estimate_level,,,,,,0.0,0.0,
ADX,revenue,+1y,0.0,,yfinance,2026-07-22T12:36:44.305953Z,estimate_level,,,,,,0.0,0.0,
AEBI,eps,0q,,,yfinance,2026-07-22T12:36:44.305953Z,revision_breadth,,,,,,,,
AEBI,eps,+1q,,,yfinance,2026-07-22T12:36:44.305953Z,revision_breadth,,,,,,,,
AEBI,eps,0y,,,yfinance,2026-07-22T12:36:44.305953Z,revision_breadth,,,,,,,,
AEBI,eps,+1y,,,yfinance,2026-07-22T12:36:44.305953Z,revision_breadth,,,,,,,,
AEBI,eps,0q,0.13667,,yfinance,2026-07-22T12:36:44.305953Z,estimate_level,,,,,,0.09,0.16,75.89
AEBI,eps,+1q,0.23,,yfinance,2026-07-22T12:36:44.305953Z,estimate_level,,,,,,0.19,0.27,17.53
AEBI,eps,0y,0.72,,yfinance,2026-07-22T12:36:44.305953Z,estimate_level,,,,,,0.57,0.87,2.74
AEBI,eps,+1y,1.35,,yfinance,2026-07-22T12:36:44.305953Z,estimate_level,,,,,,1.13,1.57,87.5
AEBI,revenue,0q,471280000.0,,yfinance,2026-07-22T12:36:44.305953Z,estimate_level,,,,,,466200000.0,481720000.0,69.67999999999999
AEBI,revenue,+1q,523615000.0,,yfinance,2026-07-22T12:36:44.305953Z,estimate_level,,,,,,517700000.0,530560000.0,11.09
AEBI,revenue,0y,2044992500.0,,yfinance,2026-07-22T12:36:44.305953Z,estimate_level,,,,,,2019700000.0,2065670000.0,33.96
AEBI,revenue,+1y,2152210000.0,,yfinance,2026-07-22T12:36:44.305953Z,estimate_level,,,,,,2119900000.0,2182430000.0,5.239999699999999
AEE,eps,0q,,,yfinance,2026-07-22T12:36:44.305953Z,revision_breadth,,,,,,,,
AEE,eps,+1q,,,yfinance,2026-07-22T12:36:44.305953Z,revision_breadth,,,,,,,,
AEE,eps,0y,,,yfinance,2026-07-22T12:36:44.305953Z,revision_breadth,,,,,,,,
AEE,eps,+1y,,,yfinance,2026-07-22T12:36:44.305953Z,revision_breadth,,,,,,,,
AEE,eps,0q,1.07264,,yfinance,2026-07-22T12:36:44.305953Z,estimate_level,,,,,,1.04,1.09425,6.2
AEE,eps,+1q,2.35864,,yfinance,2026-07-22T12:36:44.305953Z,estimate_level,,,,,,2.21524,2.57,0.37
AEE,eps,0y,5.38117,,yfinance,2026-07-22T12:36:44.305953Z,estimate_level,,,,,,5.33,5.44,0.58
AEE,eps,+1y,5.83641,,yfinance,2026-07-22T12:36:44.305953Z,estimate_level,,,,,,5.78,5.93,8.459999999999999
AEE,revenue,0q,2282678950.0,,yfinance,2026-07-22T12:36:44.305953Z,estimate_level,,,,,,1876733370.0,2466000000.0,2.78
AEE,revenue,+1q,3003880650.0,,yfinance,2026-07-22T12:36:44.305953Z,estimate_level,,,,,,2744644300.0,3994916250.0,11.3000005
AEE,revenue,0y,9254673590.0,,yfinance,2026-07-22T12:36:44.305953Z,estimate_level,,,,,,8938000000.0,9597000000.0,5.1799998
AEE,revenue,+1y,9809899930.0,,yfinance,2026-07-22T12:36:44.305953Z,estimate_level,,,,,,9228000000.0,10363000000.0,6.0
AEG,revenue,0q,0.0,,yfinance,2026-07-22T12:36:44.305953Z,estimate_level,,,,,,0.0,0.0,
AEG,revenue,+1q,0.0,,yfinance,2026-07-22T12:36:44.305953Z,estimate_level,,,,,,0.0,0.0,
AEG,revenue,0y,9194000000.0,,yfinance,2026-07-22T12:36:44.305953Z,estimate_level,,,,,,9194000000.0,9194000000.0,1.0699999999999998
AEG,revenue,+1y,9384000000.0,,yfinance,2026-07-22T12:36:44.305953Z,estimate_level,,,,,,9384000000.0,9384000000.0,2.07
AEHR,eps,0q,,,yfinance,2026-07-22T12:36:44.305953Z,revision_breadth,,,,,,,,
AEHR,eps,+1q,,,yfinance,2026-07-22T12:36:44.305953Z,revision_breadth,,,,,,,,
AEHR,eps,0y,,,yfinance,2026-07-22T12:36:44.305953Z,revision_breadth,,,,,,,,
AEHR,eps,+1y,,,yfinance,2026-07-22T12:36:44.305953Z,revision_breadth,,,,,,,,
AEHR,eps,0q,0.09333,,yfinance,2026-07-22T12:36:44.305953Z,estimate_level,,,,,,0.07,0.11,8.333
AEHR,eps,+1q,0.195,,yfinance,2026-07-22T12:36:44.305953Z,estimate_level,,,,,,0.18,0.21,5.875
AEHR,eps,0y,0.75,,yfinance,2026-07-22T12:36:44.305953Z,estimate_level,,,,,,0.7,0.78,24.0
AEHR,eps,+1y,1.38333,,yfinance,2026-07-22T12:36:44.305953Z,estimate_level,,,,,,1.13,1.54,84.440005
AEHR,revenue,0q,26608330.0,,yfinance,2026-07-22T12:36:44.305953Z,estimate_level,,,,,,25000000.0,27725000.0,142.57999999999998
AEHR,revenue,+1q,36570000.0,,yfinance,2026-07-22T12:36:44.305953Z,estimate_level,,,,,,33710000.0,40400000.0,2.6999
AEHR,revenue,0y,136270670.0,,yfinance,2026-07-22T12:36:44.305953Z,estimate_level,,,,,,133000000.0,140232000.0,172.54
AEHR,revenue,+1y,201819330.0,,yfinance,2026-07-22T12:36:44.305953Z,estimate_level,,,,,,189812000.0,215646000.0,48.099998
AEIS,eps,0q,,,yfinance,2026-07-22T12:36:44.305953Z,revision_breadth,,,,,,,,
AEIS,eps,+1q,,,yfinance,2026-07-22T12:36:44.305953Z,revision_breadth,,,,,,,,
AEIS,eps,0y,,,yfinance,2026-07-22T12:36:44.305953Z,revision_breadth,,,,,,,,
AEIS,eps,+1y,,,yfinance,2026-07-22T12:36:44.305953Z,revision_breadth,,,,,,,,
AEIS,eps,0q,2.19708,,yfinance,2026-07-22T12:36:44.305953Z,estimate_level,,,,,,2.17,2.25,46.47
AEIS,eps,+1q,2.42861,,yfinance,2026-07-22T12:36:44.305953Z,estimate_level,,,,,,2.31,2.61,39.580002
AEIS,eps,0y,9.39227,,yfinance,2026-07-22T12:36:44.305953Z,estimate_level,,,,,,9.04,9.79,46.53
AEIS,eps,+1y,12.07298,,yfinance,2026-07-22T12:36:44.305953Z,estimate_level,,,,,,10.92,14.06,28.54
AEIS,revenue,0q,542736260.0,,yfinance,2026-07-22T12:36:44.305953Z,estimate_level,,,,,,539619000.0,550100000.0,22.93
AEIS,revenue,+1q,573734340.0,,yfinance,2026-07-22T12:36:44.305953Z,estimate_level,,,,,,555700000.0,589300000.0,23.84
AEIS,revenue,0y,2241754410.0,,yfinance,2026-07-22T12:36:44.305953Z,estimate_level,,,,,,2205900000.0,2297900000.0,24.620001
AEIS,revenue,+1y,2648792060.0,,yfinance,2026-07-22T12:36:44.305953Z,estimate_level,,,,,,2498754000.0,2835700000.0,18.16
AEM,eps,0q,,,yfinance,2026-07-22T12:36:44.305953Z,revision_breadth,,,,,,,,
AEM,eps,+1q,,,yfinance,2026-07-22T12:36:44.305953Z,revision_breadth,,,,,,,,
AEM,eps,0y,,,yfinance,2026-07-22T12:36:44.305953Z,revision_breadth,,,,,,,,
AEM,eps,+1y,,,yfinance,2026-07-22T12:36:44.305953Z,revision_breadth,,,,,,,,
AEM,eps,0q,2.94617,,yfinance,2026-07-22T12:36:44.305953Z,estimate_level,,,,,,2.78,3.33,51.85999999999999
AEM,eps,+1q,3.07434,,yfinance,2026-07-22T12:36:44.305953Z,estimate_level,,,,,,2.2,4.27643,42.330003
AEM,eps,0y,12.46413,,yfinance,2026-07-22T12:36:44.305953Z,estimate_level,,,,,,10.88,15.27759,49.99
AEM,eps,+1y,13.1707,,yfinance,2026-07-22T12:36:44.305953Z,estimate_level,,,,,,10.11,18.88655,5.6700002
AEM,revenue,0q,3856369230.0,,yfinance,2026-07-22T12:36:44.305953Z,estimate_level,,,,,,3731025670.0,4049000000.0,36.94
AEM,revenue,+1q,3913205380.0,,yfinance,2026-07-22T12:36:44.305953Z,estimate_level,,,,,,3208050190.0,4398000000.0,27.899998
AEM,revenue,0y,15871352000.0,,yfinance,2026-07-22T12:36:44.305953Z,estimate_level,,,,,,14508709520.0,17102000000.0,33.28
AEM,revenue,+1y,16597448710.0,,yfinance,2026-07-22T12:36:44.305953Z,estimate_level,,,,,,14280000000.0,18075000000.0,4.5700002
AEO,eps,0q,,,yfinance,2026-07-22T12:36:44.305953Z,revision_breadth,,,,,,,,
AEO,eps,+1q,,,yfinance,2026-07-22T12:36:44.305953Z,revision_breadth,,,,,,,,
AEO,eps,0y,,,yfinance,2026-07-22T12:36:44.305953Z,revision_breadth,,,,,,,,
AEO,eps,+1y,,,yfinance,2026-07-22T12:36:44.305953Z,revision_breadth,,,,,,,,
AEO,eps,0q,0.20667,,yfinance,2026-07-22T12:36:44.305953Z,estimate_level,,,,,,0.19,0.22,-54.06999999999999
AEO,eps,+1q,0.54333,,yfinance,2026-07-22T12:36:44.305953Z,estimate_level,,,,,,0.52,0.58,2.52
AEO,eps,0y,1.71,,yfinance,2026-07-22T12:36:44.305953Z,estimate_level,,,,,,1.6,1.78,56.880003
AEO,eps,+1y,1.82,,yfinance,2026-07-22T12:36:44.305953Z,estimate_level,,,,,,1.58,1.99,6.43
AEO,revenue,0q,1366118560.0,,yfinance,2026-07-22T12:36:44.305953Z,estimate_level,,,,,,1346203030.0,1385322440.0,6.419999999999999
AEO,revenue,+1q,1420886270.0,,yfinance,2026-07-22T12:36:44.305953Z,estimate_level,,,,,,1399133160.0,1440200000.0,4.2700000000000005
AEO,revenue,0y,5801202220.0,,yfinance,2026-07-22T12:36:44.305953Z,estimate_level,,,,,,5725252150.0,5842000000.0,5.54
AEO,revenue,+1y,5996561310.0,,yfinance,2026-07-22T12:36:44.305953Z,estimate_level,,,,,,5925571960.0,6105489870.0,3.37
AEP,eps,0q,,,yfinance,2026-07-22T12:36:44.305953Z,revision_breadth,,,,,,,,
AEP,eps,+1q,,,yfinance,2026-07-22T12:36:44.305953Z,revision_breadth,,,,,,,,
